zcode,cntyfips,cntyname,state,statename,area,lat,lon,zpop,zinc,cpop,cinc,spop,sinc
NA,18081,Johnson,18000,IN,320.19,39.513686,-86.100823,,,115209.0,22976.0,6080485.0,20397.0
NA,18083,Knox,18000,IN,515.83,38.697416,-87.418937,,,39256.0,16085.0,6080485.0,20397.0
NA,18085,Kosciusko,18000,IN,537.5,41.264505,-85.833206,,,74057.0,19806.0,6080485.0,20397.0
NA,18087,Lagrange,18000,IN,379.56,41.645075,-85.428214,,,34909.0,16481.0,6080485.0,20397.0
NA,18089,Lake,18000,IN,496.98,41.529603,-87.395253,,,484564.0,19639.0,6080485.0,20397.0
NA,18091,La Porte,18000,IN,598.24,41.599217,-86.779261,,,110106.0,18913.0,6080485.0,20397.0
NA,18093,Lawrence,18000,IN,448.83,38.840482,-86.485148,,,45922.0,17653.0,6080485.0,20397.0
NA,18095,Madison,18000,IN,452.13,40.14594,-85.719201,,,133358.0,20090.0,6080485.0,20397.0
NA,18097,Marion,18000,IN,396.25,39.792792,-86.14181,,,860454.0,21789.0,6080485.0,20397.0
NA,18099,Marshall,18000,IN,444.27,41.331349,-86.268543,,,45128.0,18427.0,6080485.0,20397.0
NA,18101,Martin,18000,IN,336.14,38.724504,-86.833305,,,10369.0,17054.0,6080485.0,20397.0
NA,18103,Miami,18000,IN,375.62,40.753246,-86.053583,,,36082.0,17726.0,6080485.0,20397.0
NA,18105,Monroe,18000,IN,394.35,39.161997,-86.540369,,,120563.0,18534.0,6080485.0,20397.0
NA,18107,Montgomery,18000,IN,504.51,40.03201,-86.887139,,,37629.0,18938.0,6080485.0,20397.0
NA,18109,Morgan,18000,IN,406.47,39.499253,-86.412857,,,66689.0,20657.0,6080485.0,20397.0
NA,18111,Newton,18000,IN,401.85,40.951375,-87.402193,,,14566.0,17755.0,6080485.0,20397.0
NA,18113,Noble,18000,IN,411.11,41.408138,-85.413889,,,46275.0,17896.0,6080485.0,20397.0
NA,18115,Ohio,18000,IN,86.72,38.948067,-84.940039,,,5623.0,19627.0,6080485.0,20397.0
NA,18117,Orange,18000,IN,399.52,38.561967,-86.517884,,,19306.0,16717.0,6080485.0,20397.0
NA,18119,Owen,18000,IN,385.18,39.30795,-86.818225,,,21786.0,16884.0,6080485.0,20397.0
NA,18121,Parke,18000,IN,444.77,39.763805,-87.219238,,,17241.0,16986.0,6080485.0,20397.0
NA,18123,Perry,18000,IN,381.39,38.012306,-86.695887,,,18899.0,16673.0,6080485.0,20397.0
NA,18125,Pike,18000,IN,336.18,38.411987,-87.237138,,,12837.0,16217.0,6080485.0,20397.0
NA,18127,Porter,18000,IN,418.11,41.52351,-87.086655,,,146798.0,23957.0,6080485.0,20397.0
NA,18129,Posey,18000,IN,408.5,38.025891,-87.84877,,,27061.0,19516.0,6080485.0,20397.0
NA,18131,Pulaski,18000,IN,433.68,41.045238,-86.690363,,,13755.0,16835.0,6080485.0,20397.0
NA,18133,Putnam,18000,IN,480.31,39.660304,-86.840246,,,36019.0,17163.0,6080485.0,20397.0
NA,18135,Randolph,18000,IN,452.83,40.164503,-85.004604,,,27401.0,16954.0,6080485.0,20397.0
NA,18137,Ripley,18000,IN,446.36,39.150121,-85.241433,,,26523.0,17559.0,6080485.0,20397.0
NA,18139,Rush,18000,IN,408.28,39.621652,-85.475672,,,18261.0,17997.0,6080485.0,20397.0
NA,18141,St. Joseph,18000,IN,457.34,41.664783,-86.241933,,,265559.0,19756.0,6080485.0,20397.0
NA,18143,Scott,18000,IN,190.39,38.695829,-85.765904,,,22960.0,16065.0,6080485.0,20397.0
NA,18145,Shelby,18000,IN,412.64,39.532818,-85.779679,,,43445.0,20324.0,6080485.0,20397.0
NA,18147,Spencer,18000,IN,398.69,38.024372,-87.013205,,,20391.0,18000.0,6080485.0,20397.0
NA,18149,Starke,18000,IN,309.31,41.271927,-86.654352,,,23556.0,16466.0,6080485.0,20397.0
NA,18151,Steuben,18000,IN,308.72,41.651551,-85.009314,,,33214.0,20647.0,6080485.0,20397.0
NA,18153,Sullivan,18000,IN,447.2,39.100806,-87.39542,,,21751.0,16234.0,6080485.0,20397.0
NA,18155,Switzerland,18000,IN,221.18,38.820999,-84.989245,,,9065.0,17466.0,6080485.0,20397.0
NA,18157,Tippecanoe,18000,IN,499.79,40.409485,-86.88088,,,148955.0,19375.0,6080485.0,20397.0
NA,18159,Tipton,18000,IN,260.39,40.305617,-86.044956,,,16577.0,21926.0,6080485.0,20397.0
NA,18161,Union,18000,IN,161.55,39.607816,-84.917283,,,7349.0,19549.0,6080485.0,20397.0
NA,18163,Vanderburgh,18000,IN,234.57,37.989892,-87.556964,,,171922.0,20655.0,6080485.0,20397.0
NA,18165,Vermillion,18000,IN,256.89,39.802926,-87.443879,,,16788.0,18579.0,6080485.0,20397.0
NA,18167,Vigo,18000,IN,403.29,39.456887,-87.391268,,,105848.0,17620.0,6080485.0,20397.0
NA,18169,Wabash,18000,IN,413.17,40.856664,-85.806219,,,34960.0,18192.0,6080485.0,20397.0
NA,18171,Warren,18000,IN,364.88,40.311628,-87.36268,,,8419.0,18070.0,6080485.0,20397.0
NA,18173,Warrick,18000,IN,384.07,38.047646,-87.304258,,,52383.0,21893.0,6080485.0,20397.0
NA,18175,Washington,18000,IN,514.42,38.589628,-86.096807,,,27223.0,16748.0,6080485.0,20397.0
NA,18177,Wayne,18000,IN,403.57,39.840126,-84.986884,,,71097.0,17727.0,6080485.0,20397.0
NA,18179,Wells,18000,IN,369.96,40.743854,-85.210324,,,27600.0,19158.0,6080485.0,20397.0
NA,18181,White,18000,IN,505.24,40.748174,-86.831515,,,25267.0,18323.0,6080485.0,20397.0
NA,18183,Whitley,18000,IN,335.52,41.152809,-85.502004,,,30707.0,20519.0,6080485.0,20397.0
NA,19001,Adair,19000,IA,569.3,41.345508,-94.47193,,,8243.0,17262.0,2926324.0,19674.0
NA,19003,Adams,19000,IA,423.54,41.022252,-94.711809,,,4482.0,15550.0,2926324.0,19674.0
NA,19005,Allamakee,19000,IA,639.56,43.268358,-91.370554,,,14675.0,16599.0,2926324.0,19674.0
NA,19007,Appanoose,19000,IA,496.25,40.751359,-92.863972,,,13721.0,14644.0,2926324.0,19674.0
NA,19009,Audubon,19000,IA,443.13,41.666458,-94.916461,,,6830.0,17489.0,2926324.0,19674.0
NA,19011,Benton,19000,IA,716.39,42.072383,-92.057568,,,25308.0,18891.0,2926324.0,19674.0
NA,19013,Black Hawk,19000,IA,567.11,42.487586,-92.344731,,,128012.0,18885.0,2926324.0,19674.0
NA,19015,Boone,19000,IA,571.46,42.045378,-93.922512,,,26224.0,19943.0,2926324.0,19674.0
NA,19017,Bremer,19000,IA,437.9,42.765073,-92.345886,,,23325.0,19199.0,2926324.0,19674.0
NA,19019,Buchanan,19000,IA,571.26,42.477421,-91.863059,,,21093.0,18405.0,2926324.0,19674.0
NA,19021,Buena Vista,19000,IA,574.78,42.718568,-95.155185,,,20411.0,16042.0,2926324.0,19674.0
NA,19023,Butler,19000,IA,580.38,42.735699,-92.78109,,,15305.0,17036.0,2926324.0,19674.0
NA,19025,Calhoun,19000,IA,570.15,42.387432,-94.632554,,,11115.0,17498.0,2926324.0,19674.0
NA,19027,Carroll,19000,IA,569.31,42.028619,-94.85571,,,21421.0,18595.0,2926324.0,19674.0
NA,19029,Cass,19000,IA,564.33,41.358575,-94.965991,,,14684.0,17067.0,2926324.0,19674.0
NA,19031,Cedar,19000,IA,579.52,41.770019,-91.118036,,,18187.0,19200.0,2926324.0,19674.0
NA,19033,Cerro Gordo,19000,IA,568.33,43.111998,-93.265669,,,46447.0,19184.0,2926324.0,19674.0
NA,19035,Cherokee,19000,IA,577.15,42.730472,-95.611591,,,13035.0,17934.0,2926324.0,19674.0
NA,19037,Chickasaw,19000,IA,504.64,43.051169,-92.322842,,,13095.0,18237.0,2926324.0,19674.0
NA,19039,Clarke,19000,IA,431.12,41.027425,-93.791292,,,9133.0,16409.0,2926324.0,19674.0
NA,19041,Clay,19000,IA,568.89,43.1032,-95.15609,,,17372.0,19451.0,2926324.0,19674.0
NA,19043,Clayton,19000,IA,778.81,42.852007,-91.320308,,,18678.0,16930.0,2926324.0,19674.0
NA,19045,Clinton,19000,IA,694.98,41.871169,-90.427404,,,50149.0,17724.0,2926324.0,19674.0
NA,19047,Crawford,19000,IA,714.36,42.026888,-95.369384,,,16942.0,15851.0,2926324.0,19674.0
NA,19049,Dallas,19000,IA,586.47,41.682923,-94.021682,,,40750.0,22970.0,2926324.0,19674.0
NA,19051,Davis,19000,IA,503.24,40.745794,-92.421763,,,8541.0,15127.0,2926324.0,19674.0
NA,19053,Decatur,19000,IA,531.8,40.727585,-93.78969,,,8689.0,14209.0,2926324.0,19674.0
NA,19055,Delaware,19000,IA,577.85,42.469875,-91.377044,,,18404.0,17327.0,2926324.0,19674.0
NA,19057,Des Moines,19000,IA,416.15,40.854437,-91.156013,,,42351.0,19701.0,2926324.0,19674.0
NA,19059,Dickinson,19000,IA,381.06,43.385253,-95.143197,,,16424.0,21929.0,2926324.0,19674.0
NA,19061,Dubuque,19000,IA,608.16,42.47609,-90.822022,,,89143.0,19600.0,2926324.0,19674.0
NA,19063,Emmet,19000,IA,395.74,43.377876,-94.688734,,,11027.0,16619.0,2926324.0,19674.0
NA,19065,Fayette,19000,IA,730.92,42.83759,-91.85019,,,22008.0,17271.0,2926324.0,19674.0
NA,19067,Floyd,19000,IA,500.56,43.071481,-92.781146,,,16900.0,17091.0,2926324.0,19674.0
NA,19069,Franklin,19000,IA,582.44,42.743428,-93.248793,,,10704.0,18767.0,2926324.0,19674.0
NA,19071,Fremont,19000,IA,511.08,40.735068,-95.615265,,,8010.0,18081.0,2926324.0,19674.0
NA,19073,Greene,19000,IA,568.41,42.035081,-94.383973,,,10366.0,16866.0,2926324.0,19674.0
NA,19075,Grundy,19000,IA,502.51,42.383941,-92.785161,,,12369.0,19142.0,2926324.0,19674.0
NA,19077,Guthrie,19000,IA,590.6,41.678413,-94.451238,,,11353.0,19726.0,2926324.0,19674.0
NA,19079,Hamilton,19000,IA,576.68,42.393883,-93.722419,,,16438.0,18801.0,2926324.0,19674.0
NA,19081,Hancock,19000,IA,571.11,43.085526,-93.72206,,,12100.0,17957.0,2926324.0,19674.0
NA,19083,Hardin,19000,IA,569.26,42.402071,-93.211684,,,18812.0,17537.0,2926324.0,19674.0
NA,19085,Harrison,19000,IA,696.72,41.68714,-95.810212,,,15666.0,17662.0,2926324.0,19674.0
NA,19087,Henry,19000,IA,434.44,40.982369,-91.542799,,,20336.0,18192.0,2926324.0,19674.0
NA,19089,Howard,19000,IA,473.4,43.360011,-92.288378,,,9932.0,17842.0,2926324.0,19674.0
NA,19091,Humboldt,19000,IA,434.41,42.78209,-94.217382,,,10381.0,18300.0,2926324.0,19674.0
NA,19093,Ida,19000,IA,431.71,42.391959,-95.507352,,,7837.0,18675.0,2926324.0,19674.0
NA,19095,Iowa,19000,IA,586.45,41.687953,-92.061269,,,15671.0,18884.0,2926324.0,19674.0
NA,19097,Jackson,19000,IA,636.09,42.153859,-90.556325,,,20296.0,17329.0,2926324.0,19674.0
NA,19099,Jasper,19000,IA,729.99,41.675163,-93.062092,,,37213.0,19622.0,2926324.0,19674.0
NA,19101,Jefferson,19000,IA,435.34,41.03164,-91.963376,,,16181.0,19579.0,2926324.0,19674.0
NA,19103,Johnson,19000,IA,614.48,41.674915,-91.568871,,,111006.0,22220.0,2926324.0,19674.0
NA,19105,Jones,19000,IA,575.31,42.119996,-91.162116,,,20221.0,17816.0,2926324.0,19674.0
NA,19107,Keokuk,19000,IA,579.19,41.324551,-92.175063,,,11400.0,17120.0,2926324.0,19674.0
NA,19109,Kossuth,19000,IA,973.01,43.175841,-94.216514,,,17163.0,16598.0,2926324.0,19674.0
NA,19111,Lee,19000,IA,517.39,40.576831,-91.416607,,,38052.0,18430.0,2926324.0,19674.0
NA,19113,Linn,19000,IA,717.44,42.029994,-91.630559,,,191701.0,22977.0,2926324.0,19674.0
NA,19115,Louisa,19000,IA,401.92,41.217443,-91.261679,,,12183.0,17644.0,2926324.0,19674.0
NA,19117,Lucas,19000,IA,430.55,41.02054,-93.326534,,,9422.0,15341.0,2926324.0,19674.0
NA,19119,Lyon,19000,IA,587.5,43.387622,-96.205202,,,11763.0,16081.0,2926324.0,19674.0
NA,19121,Madison,19000,IA,561.14,41.33691,-94.01757,,,14019.0,19357.0,2926324.0,19674.0
NA,19123,Mahaska,19000,IA,570.87,41.320852,-92.64349,,,22335.0,18232.0,2926324.0,19674.0
NA,19125,Marion,19000,IA,554.21,41.325547,-93.069235,,,32052.0,18717.0,2926324.0,19674.0
NA,19127,Marshall,19000,IA,572.32,42.036694,-92.972749,,,39311.0,19176.0,2926324.0,19674.0
NA,19129,Mills,19000,IA,436.53,41.030434,-95.642009,,,14547.0,18736.0,2926324.0,19674.0
NA,19131,Mitchell,19000,IA,468.92,43.349343,-92.820473,,,10874.0,16809.0,2926324.0,19674.0
NA,19133,Monona,19000,IA,693.12,42.050426,-95.953652,,,10020.0,17477.0,2926324.0,19674.0
NA,19135,Monroe,19000,IA,433.41,41.03661,-92.840674,,,8016.0,17155.0,2926324.0,19674.0
NA,19137,Montgomery,19000,IA,423.88,41.013101,-95.159253,,,11771.0,16373.0,2926324.0,19674.0
NA,19139,Muscatine,19000,IA,438.67,41.472456,-91.084801,,,41722.0,19625.0,2926324.0,19674.0
NA,19141,OBrien,19000,IA,573.08,43.090091,-95.639384,,,15102.0,17281.0,2926324.0,19674.0
NA,19143,Osceola,19000,IA,398.77,43.379878,-95.633004,,,7003.0,16463.0,2926324.0,19674.0
NA,19145,Page,19000,IA,534.82,40.740012,-95.16597,,,16976.0,16670.0,2926324.0,19674.0
NA,19147,Palo Alto,19000,IA,563.83,43.090301,-94.688715,,,10147.0,17733.0,2926324.0,19674.0
NA,19149,Plymouth,19000,IA,863.56,42.752959,-96.206675,,,24849.0,19442.0,2926324.0,19674.0
NA,19151,Pocahontas,19000,IA,577.7,42.74456,-94.683864,,,8662.0,17006.0,2926324.0,19674.0
NA,19153,Polk,19000,IA,569.35,41.627938,-93.630942,,,374601.0,23654.0,2926324.0,19674.0
NA,19155,Pottawattamie,19000,IA,954.26,41.308529,-95.680399,,,87704.0,19275.0,2926324.0,19674.0
NA,19157,Poweshiek,19000,IA,585.03,41.698037,-92.54703,,,18815.0,18629.0,2926324.0,19674.0
NA,19159,Ringgold,19000,IA,537.67,40.737297,-94.232271,,,5469.0,15023.0,2926324.0,19674.0
NA,19161,Sac,19000,IA,575.82,42.381921,-95.093223,,,11529.0,16902.0,2926324.0,19674.0
NA,19163,Scott,19000,IA,457.93,41.572127,-90.578862,,,158668.0,21310.0,2926324.0,19674.0
NA,19165,Shelby,19000,IA,590.83,41.681668,-95.318339,,,13173.0,16969.0,2926324.0,19674.0
NA,19167,Sioux,19000,IA,767.88,43.075135,-96.182305,,,31589.0,16532.0,2926324.0,19674.0
NA,19169,Story,19000,IA,572.86,42.02419,-93.528718,,,79981.0,19949.0,2926324.0,19674.0
NA,19171,Tama,19000,IA,721.3,42.073452,-92.547625,,,18103.0,17097.0,2926324.0,19674.0
NA,19173,Taylor,19000,IA,533.95,40.731545,-94.69178,,,6958.0,15082.0,2926324.0,19674.0
NA,19175,Union,19000,IA,424.39,41.033565,-94.274698,,,12309.0,16690.0,2926324.0,19674.0
NA,19177,Van Buren,19000,IA,484.82,40.740217,-91.948808,,,7809.0,15748.0,2926324.0,19674.0
NA,19179,Wapello,19000,IA,431.81,41.026714,-92.41578,,,36051.0,16500.0,2926324.0,19674.0
NA,19181,Warren,19000,IA,571.64,41.373285,-93.559883,,,40671.0,20558.0,2926324.0,19674.0
NA,19183,Washington,19000,IA,568.71,41.329998,-91.706689,,,20670.0,18221.0,2926324.0,19674.0
NA,19185,Wayne,19000,IA,525.6,40.731007,-93.328647,,,6730.0,15613.0,2926324.0,19674.0
NA,19187,Webster,19000,IA,715.23,42.44678,-94.179073,,,40235.0,17857.0,2926324.0,19674.0
NA,19189,Winnebago,19000,IA,400.47,43.363799,-93.725153,,,11723.0,18494.0,2926324.0,19674.0
NA,19191,Winneshiek,19000,IA,689.61,43.27691,-91.846129,,,21310.0,17047.0,2926324.0,19674.0
NA,19193,Woodbury,19000,IA,872.59,42.438477,-96.23305,,,103877.0,18771.0,2926324.0,19674.0
NA,19195,Worth,19000,IA,400.0,43.364399,-93.265609,,,7909.0,16952.0,2926324.0,19674.0
NA,19197,Wright,19000,IA,580.72,42.729717,-93.75018,,,14334.0,18247.0,2926324.0,19674.0
NA,20001,Allen,20000,KS,503.01,37.886958,-95.344996,,,14385.0,15640.0,2688418.0,20506.0
NA,20003,Anderson,20000,KS,582.92,38.214784,-95.283261,,,8110.0,16458.0,2688418.0,20506.0
NA,20005,Atchison,20000,KS,432.34,39.54311,-95.252695,,,16774.0,15207.0,2688418.0,20506.0
NA,20007,Barber,20000,KS,1134.11,37.230652,-98.568613,,,5307.0,16627.0,2688418.0,20506.0
NA,20009,Barton,20000,KS,894.0,38.43813,-98.767467,,,28205.0,16695.0,2688418.0,20506.0
NA,20011,Bourbon,20000,KS,637.09,37.856104,-94.786887,,,15379.0,16393.0,2688418.0,20506.0
NA,20013,Brown,20000,KS,570.67,39.81305,-95.562704,,,10724.0,15163.0,2688418.0,20506.0
NA,20015,Butler,20000,KS,1427.85,37.752406,-96.925607,,,59482.0,20150.0,2688418.0,20506.0
NA,20017,Chase,20000,KS,775.89,38.313664,-96.607734,,,3030.0,17422.0,2688418.0,20506.0
NA,20019,Chautauqua,20000,KS,641.69,37.120943,-96.254056,,,4359.0,16280.0,2688418.0,20506.0
NA,20021,Cherokee,20000,KS,587.12,37.142082,-94.787407,,,22605.0,14710.0,2688418.0,20506.0
NA,20023,Cheyenne,20000,KS,1019.88,39.761556,-101.720764,,,3165.0,17862.0,2688418.0,20506.0
NA,20025,Clark,20000,KS,974.68,37.240275,-99.828006,,,2390.0,17795.0,2688418.0,20506.0
NA,20027,Clay,20000,KS,643.84,39.357193,-97.146911,,,8822.0,17939.0,2688418.0,20506.0
NA,20029,Cloud,20000,KS,715.63,39.505567,-97.651814,,,10268.0,17536.0,2688418.0,20506.0
NA,20031,Coffey,20000,KS,629.75,38.236272,-95.729157,,,8865.0,18337.0,2688418.0,20506.0
NA,20033,Comanche,20000,KS,788.31,37.252041,-99.342854,,,1967.0,17037.0,2688418.0,20506.0
NA,20035,Cowley,20000,KS,1126.24,37.236175,-96.943603,,,36291.0,17509.0,2688418.0,20506.0
NA,20037,Crawford,20000,KS,592.91,37.462338,-94.785443,,,38242.0,16245.0,2688418.0,20506.0
NA,20039,Decatur,20000,KS,893.55,39.777488,-100.431977,,,3472.0,16348.0,2688418.0,20506.0
NA,20041,Dickinson,20000,KS,847.92,38.849279,-97.139524,,,19344.0,17780.0,2688418.0,20506.0
NA,20043,Doniphan,20000,KS,392.18,39.794374,-95.118046,,,8249.0,14849.0,2688418.0,20506.0
NA,20045,Douglas,20000,KS,456.87,38.927006,-95.256048,,,99962.0,19952.0,2688418.0,20506.0
NA,20047,Edwards,20000,KS,622.02,37.905732,-99.322857,,,3449.0,17586.0,2688418.0,20506.0
NA,20049,Elk,20000,KS,647.29,37.425671,-96.238982,,,3261.0,16066.0,2688418.0,20506.0
NA,20051,Ellis,20000,KS,899.97,38.903108,-99.316586,,,27507.0,18259.0,2688418.0,20506.0
NA,20053,Ellsworth,20000,KS,715.91,38.703523,-98.228092,,,6525.0,16569.0,2688418.0,20506.0
NA,20055,Finney,20000,KS,1301.77,38.002792,-100.84914,,,40523.0,15377.0,2688418.0,20506.0
NA,20057,Ford,20000,KS,1098.5,37.720186,-99.912921,,,32458.0,15721.0,2688418.0,20506.0
NA,20059,Franklin,20000,KS,573.85,38.580288,-95.272575,,,24784.0,17311.0,2688418.0,20506.0
NA,20061,Geary,20000,KS,384.69,39.031502,-96.819527,,,27947.0,16199.0,2688418.0,20506.0
NA,20063,Gove,20000,KS,1071.38,38.990702,-100.475457,,,3068.0,17852.0,2688418.0,20506.0
NA,20065,Graham,20000,KS,898.29,39.34252,-99.869673,,,2946.0,18050.0,2688418.0,20506.0
NA,20067,Grant,20000,KS,574.86,37.565557,-101.321914,,,7909.0,17072.0,2688418.0,20506.0
NA,20069,Gray,20000,KS,868.9,37.722709,-100.415469,,,5904.0,18632.0,2688418.0,20506.0
NA,20071,Greeley,20000,KS,778.01,38.46817,-101.77577,,,1534.0,19974.0,2688418.0,20506.0
NA,20073,Greenwood,20000,KS,1139.67,37.883169,-96.223448,,,7673.0,15976.0,2688418.0,20506.0
NA,20075,Hamilton,20000,KS,996.49,38.044782,-101.781762,,,2670.0,16484.0,2688418.0,20506.0
NA,20077,Harper,20000,KS,801.44,37.212521,-98.064464,,,6536.0,16368.0,2688418.0,20506.0
NA,20079,Harvey,20000,KS,539.33,38.042818,-97.408545,,,32869.0,18715.0,2688418.0,20506.0
NA,20081,Haskell,20000,KS,577.37,37.536761,-100.884724,,,4307.0,17349.0,2688418.0,20506.0
NA,20083,Hodgeman,20000,KS,859.92,38.079263,-99.853278,,,2085.0,15599.0,2688418.0,20506.0
NA,20085,Jackson,20000,KS,655.59,39.427956,-95.784241,,,12657.0,18606.0,2688418.0,20506.0
NA,20087,Jefferson,20000,KS,536.11,39.234439,-95.391016,,,18426.0,19373.0,2688418.0,20506.0
NA,20089,Jewell,20000,KS,909.18,39.784285,-98.202812,,,3791.0,16644.0,2688418.0,20506.0
NA,20091,Johnson,20000,KS,476.78,38.932175,-94.753767,,,451086.0,30919.0,2688418.0,20506.0
NA,20093,Kearny,20000,KS,871.06,38.029417,-101.272236,,,4531.0,15708.0,2688418.0,20506.0
NA,20095,Kingman,20000,KS,863.35,37.578086,-98.12206,,,8673.0,18533.0,2688418.0,20506.0
NA,20097,Kiowa,20000,KS,722.39,37.579287,-99.257752,,,3278.0,17207.0,2688418.0,20506.0
NA,20099,Labette,20000,KS,648.82,37.216412,-95.258722,,,22835.0,15525.0,2688418.0,20506.0
NA,20101,Lane,20000,KS,717.22,38.510314,-100.48595,,,2155.0,18606.0,2688418.0,20506.0
NA,20103,Leavenworth,20000,KS,463.27,39.226737,-94.979816,,,68691.0,20292.0,2688418.0,20506.0
NA,20105,Lincoln,20000,KS,718.87,39.049012,-98.19923,,,3578.0,15788.0,2688418.0,20506.0
NA,20107,Linn,20000,KS,598.67,38.223827,-94.805322,,,9570.0,17009.0,2688418.0,20506.0
NA,20109,Logan,20000,KS,1072.99,39.010542,-101.063727,,,3046.0,17294.0,2688418.0,20506.0
NA,20111,Lyon,20000,KS,850.87,38.428144,-96.148192,,,35935.0,15724.0,2688418.0,20506.0
NA,20113,McPherson,20000,KS,899.71,38.373035,-97.649667,,,29554.0,18921.0,2688418.0,20506.0
NA,20115,Marion,20000,KS,943.11,38.338511,-97.086112,,,13361.0,16100.0,2688418.0,20506.0
NA,20117,Marshall,20000,KS,902.53,39.790884,-96.529574,,,10965.0,17090.0,2688418.0,20506.0
NA,20119,Meade,20000,KS,978.42,37.256749,-100.386755,,,4631.0,16824.0,2688418.0,20506.0
NA,20121,Miami,20000,KS,576.72,38.56854,-94.851324,,,28351.0,21408.0,2688418.0,20506.0
NA,20123,Mitchell,20000,KS,699.82,39.429869,-98.200274,,,6932.0,17653.0,2688418.0,20506.0
NA,20125,Montgomery,20000,KS,645.2,37.14807,-95.701064,,,36252.0,16421.0,2688418.0,20506.0
NA,20127,Morris,20000,KS,697.38,38.703192,-96.640347,,,6104.0,18491.0,2688418.0,20506.0
NA,20129,Morton,20000,KS,729.92,37.124416,-101.784918,,,3496.0,17076.0,2688418.0,20506.0
NA,20131,Nemaha,20000,KS,717.99,39.799258,-95.988152,,,10717.0,17121.0,2688418.0,20506.0
NA,20133,Neosho,20000,KS,571.75,37.591458,-95.351726,,,16997.0,16539.0,2688418.0,20506.0
NA,20135,Ness,20000,KS,1074.75,38.526299,-99.890005,,,3454.0,17787.0,2688418.0,20506.0
NA,20137,Norton,20000,KS,877.84,39.783846,-99.899288,,,5953.0,16835.0,2688418.0,20506.0
NA,20139,Osage,20000,KS,703.5,38.639801,-95.727351,,,16712.0,17691.0,2688418.0,20506.0
NA,20141,Osborne,20000,KS,892.39,39.378782,-98.759519,,,4452.0,16236.0,2688418.0,20506.0
NA,20143,Ottawa,20000,KS,721.11,39.127258,-97.674561,,,6163.0,17663.0,2688418.0,20506.0
NA,20145,Pawnee,20000,KS,754.17,38.175395,-99.207486,,,7233.0,17584.0,2688418.0,20506.0
NA,20147,Phillips,20000,KS,886.23,39.7698,-99.347934,,,6001.0,17121.0,2688418.0,20506.0
NA,20149,Pottawatomie,20000,KS,844.24,39.336607,-96.305882,,,18209.0,17785.0,2688418.0,20506.0
NA,20151,Pratt,20000,KS,734.99,37.647965,-98.731984,,,9647.0,17906.0,2688418.0,20506.0
NA,20153,Rawlins,20000,KS,1069.62,39.790772,-101.066921,,,2966.0,17161.0,2688418.0,20506.0
NA,20155,Reno,20000,KS,1254.42,38.004874,-98.018143,,,64790.0,18520.0,2688418.0,20506.0
NA,20157,Republic,20000,KS,716.38,39.823297,-97.647948,,,5835.0,17433.0,2688418.0,20506.0
NA,20159,Rice,20000,KS,726.58,38.349411,-98.217441,,,10761.0,16064.0,2688418.0,20506.0
NA,20161,Riley,20000,KS,609.55,39.25426,-96.672062,,,62843.0,16349.0,2688418.0,20506.0
NA,20163,Rooks,20000,KS,888.34,39.357714,-99.334448,,,5685.0,15588.0,2688418.0,20506.0
NA,20165,Rush,20000,KS,718.21,38.527472,-99.310127,,,3551.0,18033.0,2688418.0,20506.0
NA,20167,Russell,20000,KS,884.68,38.908993,-98.773442,,,7370.0,17073.0,2688418.0,20506.0
NA,20169,Saline,20000,KS,719.61,38.807979,-97.612452,,,53597.0,19073.0,2688418.0,20506.0
NA,20171,Scott,20000,KS,717.52,38.483147,-100.920898,,,5120.0,20443.0,2688418.0,20506.0
NA,20173,Sedgwick,20000,KS,999.38,37.681327,-97.36347,,,452869.0,20907.0,2688418.0,20506.0
NA,20175,Seward,20000,KS,639.52,37.1195,-100.877378,,,22510.0,15059.0,2688418.0,20506.0
NA,20177,Shawnee,20000,KS,549.82,39.03915,-95.710259,,,169871.0,20904.0,2688418.0,20506.0
NA,20179,Sheridan,20000,KS,896.36,39.356854,-100.452202,,,2813.0,16299.0,2688418.0,20506.0
NA,20181,Sherman,20000,KS,1055.8,39.34498,-101.743383,,,6760.0,16761.0,2688418.0,20506.0
NA,20183,Smith,20000,KS,895.43,39.763375,-98.795409,,,4536.0,14983.0,2688418.0,20506.0
NA,20185,Stafford,20000,KS,792.05,38.035595,-98.719925,,,4789.0,16409.0,2688418.0,20506.0
NA,20187,Stanton,20000,KS,680.0,37.562435,-101.748362,,,2406.0,18043.0,2688418.0,20506.0
NA,20189,Stevens,20000,KS,727.53,37.222066,-101.308761,,,5463.0,17814.0,2688418.0,20506.0
NA,20191,Sumner,20000,KS,1181.81,37.26461,-97.432563,,,25946.0,18305.0,2688418.0,20506.0
NA,20193,Thomas,20000,KS,1074.78,39.367297,-101.026354,,,8180.0,19028.0,2688418.0,20506.0
NA,20195,Trego,20000,KS,888.29,38.936994,-99.845838,,,3319.0,16239.0,2688418.0,20506.0
NA,20197,Wabaunsee,20000,KS,797.38,38.974718,-96.202352,,,6885.0,17704.0,2688418.0,20506.0
NA,20199,Wallace,20000,KS,913.99,38.89984,-101.757577,,,1749.0,17016.0,2688418.0,20506.0
NA,20201,Washington,20000,KS,898.46,39.777103,-97.077243,,,6483.0,15515.0,2688418.0,20506.0
NA,20203,Wichita,20000,KS,718.52,38.498351,-101.363778,,,2531.0,16720.0,2688418.0,20506.0
