zoneID,totalPop,earningPop,earningPop1,earningPop2,earningPop3,earningPop4,earningPop5,earningPop6,earningPop7,earningPop8,earningPop9,earningPop10,earningPop11,earningPop12,earningPop13,earningPop14,earningPop15,earningPop16,earningPop17,earningPop18,earningPop19,earningPop20
13223,81678.0,45949.0,2159.0,1641.0,1877.0,1459.0,2126.0,1263.0,2265.0,1586.0,3071.0,1932.0,5104.0,4645.0,3802.0,3389.0,2190.0,2312.0,2104.0,1173.0,1028.0,823.0
13225,23668.0,12279.0,1374.0,1031.0,736.0,763.0,663.0,491.0,625.0,502.0,778.0,393.0,1080.0,840.0,693.0,583.0,500.0,380.0,387.0,149.0,158.0,153.0
13227,22983.0,12497.0,710.0,432.0,712.0,478.0,741.0,534.0,863.0,617.0,964.0,701.0,1385.0,1076.0,683.0,750.0,423.0,337.0,284.0,173.0,330.0,304.0
13229,15636.0,7686.0,430.0,476.0,428.0,499.0,756.0,475.0,620.0,321.0,583.0,394.0,672.0,473.0,520.0,250.0,143.0,248.0,113.0,117.0,104.0,64.0
13231,13688.0,7121.0,455.0,326.0,366.0,269.0,422.0,318.0,397.0,366.0,495.0,256.0,817.0,658.0,398.0,394.0,336.0,244.0,200.0,109.0,137.0,158.0
13233,38127.0,18427.0,1201.0,964.0,1199.0,1008.0,1257.0,1104.0,1340.0,933.0,1476.0,835.0,1989.0,1340.0,1052.0,821.0,511.0,396.0,373.0,172.0,173.0,283.0
13235,9588.0,4650.0,369.0,288.0,326.0,222.0,308.0,233.0,385.0,257.0,329.0,137.0,431.0,396.0,306.0,101.0,99.0,158.0,77.0,60.0,51.0,117.0
13237,18812.0,9455.0,582.0,624.0,459.0,568.0,732.0,396.0,656.0,483.0,638.0,346.0,886.0,649.0,486.0,313.0,303.0,404.0,309.0,136.0,208.0,277.0
13239,2598.0,1102.0,60.0,50.0,72.0,70.0,91.0,61.0,79.0,126.0,146.0,40.0,84.0,73.0,22.0,42.0,15.0,16.0,28.0,3.0,8.0,16.0
13241,15050.0,7755.0,609.0,399.0,403.0,424.0,546.0,370.0,549.0,445.0,683.0,403.0,831.0,575.0,409.0,320.0,89.0,196.0,93.0,65.0,153.0,193.0
13243,7791.0,3293.0,300.0,295.0,273.0,220.0,207.0,186.0,222.0,132.0,284.0,158.0,228.0,222.0,200.0,131.0,85.0,24.0,34.0,16.0,47.0,29.0
13245,199775.0,101834.0,8337.0,6153.0,5938.0,4948.0,8466.0,5600.0,7038.0,4973.0,7213.0,4392.0,9314.0,7215.0,5291.0,3974.0,2713.0,2741.0,2762.0,1223.0,1656.0,1887.0
13247,70111.0,38695.0,2219.0,1846.0,1947.0,1486.0,2062.0,1060.0,1744.0,1436.0,2411.0,1408.0,3420.0,3083.0,2575.0,2183.0,1902.0,1756.0,1897.0,1373.0,1384.0,1503.0
13249,3766.0,1837.0,91.0,77.0,84.0,149.0,143.0,97.0,132.0,97.0,129.0,98.0,205.0,145.0,121.0,65.0,38.0,54.0,28.0,22.0,33.0,29.0
13251,15374.0,6945.0,623.0,332.0,440.0,447.0,486.0,424.0,490.0,316.0,562.0,264.0,573.0,468.0,456.0,364.0,162.0,172.0,150.0,85.0,52.0,79.0
13253,9369.0,4242.0,314.0,153.0,220.0,216.0,385.0,346.0,362.0,234.0,356.0,144.0,422.0,235.0,169.0,140.0,128.0,109.0,114.0,102.0,49.0,44.0
13255,58417.0,29359.0,1863.0,1496.0,1681.0,1357.0,2256.0,1515.0,1740.0,1389.0,2242.0,1124.0,2910.0,2318.0,1835.0,1452.0,855.0,886.0,935.0,468.0,511.0,526.0
13257,25435.0,13411.0,1000.0,803.0,861.0,560.0,1065.0,784.0,958.0,853.0,1147.0,629.0,1481.0,854.0,613.0,487.0,357.0,249.0,192.0,184.0,177.0,157.0
13259,5252.0,2275.0,189.0,110.0,113.0,176.0,219.0,158.0,199.0,157.0,166.0,85.0,195.0,134.0,106.0,74.0,37.0,44.0,35.0,6.0,31.0,41.0
13261,33200.0,16247.0,1414.0,1027.0,891.0,787.0,1406.0,932.0,1274.0,799.0,1333.0,617.0,1507.0,1248.0,765.0,641.0,320.0,294.0,359.0,176.0,262.0,195.0
13263,6498.0,3101.0,203.0,144.0,151.0,105.0,305.0,202.0,304.0,205.0,251.0,175.0,292.0,258.0,141.0,138.0,53.0,40.0,40.0,28.0,25.0,41.0
13265,2077.0,919.0,73.0,47.0,57.0,47.0,67.0,61.0,60.0,24.0,93.0,30.0,114.0,72.0,51.0,38.0,15.0,13.0,25.0,13.0,2.0,17.0
13267,22305.0,10298.0,1101.0,748.0,574.0,640.0,823.0,479.0,582.0,446.0,683.0,484.0,973.0,606.0,514.0,349.0,145.0,651.0,188.0,52.0,139.0,121.0
13269,8815.0,3770.0,353.0,199.0,203.0,208.0,355.0,187.0,233.0,195.0,351.0,161.0,312.0,281.0,171.0,169.0,86.0,65.0,113.0,27.0,40.0,61.0
13271,11794.0,5258.0,429.0,323.0,351.0,284.0,484.0,242.0,316.0,330.0,419.0,234.0,627.0,219.0,277.0,181.0,52.0,169.0,71.0,71.0,74.0,105.0
13273,10970.0,4763.0,477.0,257.0,330.0,264.0,356.0,283.0,494.0,333.0,272.0,157.0,361.0,300.0,234.0,168.0,93.0,97.0,124.0,19.0,59.0,85.0
13275,42737.0,20653.0,1466.0,1060.0,1121.0,1021.0,1617.0,1104.0,1691.0,1250.0,1535.0,1043.0,1909.0,1444.0,1062.0,761.0,531.0,537.0,429.0,333.0,371.0,368.0
13277,38407.0,19881.0,1614.0,1189.0,1291.0,1170.0,1724.0,1030.0,1321.0,1068.0,1448.0,802.0,1912.0,1104.0,808.0,654.0,462.0,469.0,546.0,409.0,401.0,459.0
13279,26067.0,12291.0,793.0,679.0,751.0,816.0,1325.0,892.0,908.0,605.0,857.0,454.0,1015.0,774.0,600.0,307.0,260.0,392.0,280.0,144.0,215.0,224.0
13281,9319.0,4443.0,429.0,365.0,396.0,231.0,325.0,194.0,309.0,174.0,315.0,175.0,339.0,297.0,231.0,146.0,133.0,74.0,79.0,67.0,53.0,111.0
13283,6854.0,3050.0,185.0,189.0,276.0,170.0,241.0,205.0,250.0,130.0,253.0,151.0,340.0,173.0,143.0,91.0,52.0,72.0,45.0,29.0,14.0,41.0
13285,58779.0,30250.0,1901.0,1346.0,1689.0,1671.0,2034.0,1455.0,1920.0,1598.0,2224.0,1345.0,3155.0,2354.0,1855.0,1373.0,1032.0,789.0,675.0,454.0,716.0,664.0
13287,9504.0,4500.0,331.0,302.0,404.0,274.0,377.0,350.0,414.0,196.0,319.0,154.0,408.0,207.0,188.0,147.0,102.0,47.0,111.0,33.0,68.0,68.0
13289,10590.0,4955.0,443.0,282.0,227.0,270.0,301.0,273.0,340.0,152.0,424.0,218.0,572.0,333.0,296.0,168.0,218.0,159.0,126.0,28.0,81.0,44.0
13291,17289.0,8272.0,642.0,436.0,457.0,491.0,777.0,478.0,559.0,443.0,623.0,377.0,662.0,644.0,482.0,335.0,199.0,188.0,153.0,62.0,151.0,113.0
13293,27597.0,13669.0,996.0,620.0,756.0,601.0,979.0,750.0,1011.0,836.0,1256.0,543.0,1386.0,971.0,739.0,538.0,447.0,421.0,290.0,171.0,140.0,218.0
13295,61053.0,31502.0,1930.0,1573.0,1632.0,1734.0,1970.0,1606.0,2073.0,1883.0,2853.0,1930.0,3458.0,2407.0,1882.0,1576.0,733.0,651.0,589.0,296.0,286.0,440.0
13297,60687.0,32545.0,1891.0,1485.0,1441.0,1225.0,1741.0,1087.0,1839.0,1341.0,1971.0,1390.0,3373.0,3091.0,2423.0,1624.0,1124.0,1579.0,1454.0,875.0,817.0,774.0
13299,35483.0,16615.0,1336.0,920.0,1110.0,1015.0,1481.0,918.0,1222.0,993.0,1079.0,707.0,1497.0,1128.0,844.0,753.0,412.0,413.0,293.0,172.0,163.0,159.0
13301,6336.0,2799.0,264.0,140.0,168.0,170.0,288.0,144.0,217.0,137.0,133.0,126.0,322.0,213.0,131.0,84.0,33.0,55.0,73.0,41.0,15.0,45.0
13303,21176.0,9606.0,909.0,613.0,575.0,501.0,794.0,497.0,479.0,422.0,598.0,510.0,783.0,638.0,470.0,382.0,382.0,320.0,255.0,153.0,147.0,178.0
13305,26565.0,12156.0,1089.0,543.0,653.0,658.0,909.0,598.0,721.0,512.0,795.0,438.0,1104.0,874.0,720.0,575.0,415.0,627.0,369.0,154.0,167.0,235.0
13307,2390.0,1165.0,88.0,78.0,78.0,68.0,93.0,80.0,107.0,69.0,65.0,49.0,103.0,71.0,50.0,58.0,20.0,26.0,17.0,10.0,13.0,22.0
13309,6179.0,2335.0,192.0,144.0,136.0,146.0,163.0,110.0,183.0,115.0,161.0,96.0,290.0,166.0,104.0,89.0,74.0,30.0,24.0,21.0,58.0,33.0
13311,19944.0,10824.0,847.0,605.0,572.0,537.0,858.0,411.0,827.0,493.0,797.0,623.0,1170.0,852.0,528.0,475.0,293.0,266.0,254.0,153.0,112.0,151.0
13313,83525.0,44783.0,2583.0,1897.0,2026.0,2090.0,3045.0,2036.0,2798.0,2112.0,4407.0,2464.0,5304.0,3674.0,2462.0,1767.0,1220.0,1220.0,974.0,647.0,859.0,1198.0
13315,8577.0,3774.0,360.0,225.0,243.0,201.0,264.0,174.0,181.0,223.0,316.0,150.0,432.0,214.0,236.0,127.0,63.0,163.0,67.0,49.0,41.0,45.0
13317,10687.0,5042.0,255.0,183.0,337.0,229.0,437.0,389.0,370.0,257.0,465.0,162.0,657.0,468.0,225.0,193.0,113.0,44.0,80.0,76.0,65.0,37.0
13319,10220.0,4752.0,376.0,212.0,241.0,230.0,421.0,212.0,332.0,223.0,385.0,183.0,429.0,368.0,281.0,221.0,181.0,184.0,138.0,42.0,65.0,28.0
13321,21967.0,10515.0,595.0,726.0,547.0,544.0,814.0,559.0,731.0,378.0,787.0,520.0,911.0,712.0,735.0,539.0,318.0,314.0,280.0,175.0,185.0,145.0
15001,148677.0,74930.0,6939.0,4218.0,4639.0,3032.0,5302.0,3101.0,4077.0,3367.0,4987.0,3726.0,6528.0,5530.0,4384.0,3490.0,2300.0,2383.0,2476.0,1404.0,1550.0,1497.0
15003,876156.0,474197.0,29375.0,19806.0,22437.0,16727.0,28914.0,19492.0,25648.0,19444.0,30209.0,20930.0,44351.0,38648.0,31627.0,26530.0,18421.0,20145.0,21954.0,12627.0,14455.0,12457.0
15005,147.0,73.0,0.0,14.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15007,58463.0,30429.0,2253.0,1501.0,1487.0,1267.0,1624.0,1272.0,1569.0,1307.0,2184.0,1597.0,3407.0,2611.0,1961.0,1261.0,1017.0,1131.0,1102.0,578.0,562.0,738.0
15009,128094.0,71510.0,4544.0,3079.0,3791.0,2570.0,3726.0,2674.0,3942.0,2939.0,5014.0,4005.0,7716.0,6995.0,4745.0,3892.0,2264.0,2416.0,2562.0,1151.0,1486.0,1999.0
16001,300904.0,178079.0,12816.0,9491.0,9242.0,7682.0,11571.0,7128.0,10036.0,7462.0,11301.0,6801.0,15041.0,13026.0,10579.0,9499.0,6070.0,6505.0,7192.0,4768.0,5841.0,6028.0
16003,3476.0,1729.0,243.0,143.0,153.0,122.0,127.0,81.0,89.0,85.0,87.0,87.0,131.0,86.0,83.0,71.0,27.0,50.0,31.0,2.0,14.0,17.0
16005,75565.0,42296.0,4650.0,3605.0,3618.0,2414.0,3149.0,1544.0,2357.0,1818.0,2224.0,1231.0,2913.0,2399.0,2087.0,2006.0,1349.0,1203.0,1385.0,826.0,796.0,722.0
16007,6411.0,3005.0,436.0,275.0,279.0,164.0,238.0,158.0,99.0,106.0,123.0,100.0,196.0,145.0,118.0,160.0,74.0,126.0,119.0,44.0,26.0,19.0
16009,9171.0,4489.0,572.0,284.0,274.0,207.0,333.0,204.0,235.0,178.0,240.0,152.0,382.0,406.0,322.0,208.0,141.0,99.0,82.0,31.0,81.0,58.0
16011,41735.0,21168.0,2752.0,1656.0,1412.0,1052.0,1624.0,972.0,1098.0,931.0,1145.0,785.0,1968.0,1408.0,948.0,1018.0,526.0,542.0,544.0,326.0,210.0,251.0
16013,18991.0,12220.0,997.0,552.0,689.0,503.0,746.0,382.0,744.0,473.0,787.0,464.0,1009.0,948.0,860.0,798.0,364.0,374.0,417.0,177.0,310.0,626.0
16015,6670.0,3680.0,379.0,205.0,241.0,197.0,208.0,155.0,241.0,132.0,232.0,143.0,268.0,300.0,230.0,195.0,87.0,112.0,122.0,89.0,80.0,64.0
16017,36835.0,19053.0,2048.0,1280.0,1183.0,1022.0,1635.0,1045.0,1175.0,862.0,1067.0,816.0,1453.0,1471.0,1186.0,762.0,385.0,468.0,395.0,228.0,270.0,302.0
16019,82522.0,44184.0,4678.0,2987.0,2922.0,2288.0,3187.0,2083.0,2465.0,1780.0,2391.0,1694.0,2966.0,2606.0,2102.0,2020.0,1188.0,1490.0,1688.0,1416.0,1248.0,985.0
16021,9871.0,4822.0,565.0,352.0,316.0,236.0,468.0,230.0,303.0,155.0,250.0,238.0,388.0,398.0,251.0,213.0,64.0,111.0,113.0,28.0,81.0,62.0
16023,2899.0,1436.0,183.0,128.0,121.0,70.0,119.0,72.0,101.0,21.0,74.0,31.0,111.0,83.0,66.0,56.0,44.0,44.0,48.0,30.0,23.0,11.0
16025,991.0,590.0,53.0,54.0,45.0,45.0,42.0,35.0,31.0,21.0,45.0,34.0,36.0,43.0,31.0,24.0,9.0,3.0,19.0,7.0,6.0,7.0
16027,131441.0,68262.0,5683.0,4086.0,4250.0,3948.0,4993.0,3309.0,4593.0,3564.0,5509.0,3506.0,6674.0,5125.0,3765.0,2705.0,1320.0,1264.0,1414.0,837.0,955.0,762.0
16029,7304.0,3602.0,584.0,318.0,277.0,114.0,244.0,113.0,192.0,80.0,163.0,89.0,167.0,220.0,208.0,177.0,145.0,177.0,215.0,36.0,34.0,49.0
16031,21416.0,10386.0,1369.0,694.0,742.0,487.0,761.0,657.0,688.0,527.0,721.0,515.0,693.0,619.0,507.0,337.0,197.0,196.0,172.0,109.0,230.0,165.0
16033,1022.0,530.0,45.0,50.0,41.0,30.0,51.0,25.0,51.0,51.0,39.0,22.0,30.0,17.0,42.0,13.0,7.0,2.0,5.0,5.0,2.0,2.0
16035,8930.0,4343.0,514.0,249.0,334.0,198.0,298.0,244.0,142.0,189.0,227.0,182.0,407.0,374.0,276.0,223.0,141.0,89.0,120.0,73.0,27.0,36.0
16037,4342.0,2297.0,280.0,139.0,118.0,158.0,207.0,109.0,157.0,108.0,113.0,93.0,161.0,141.0,121.0,100.0,83.0,68.0,53.0,30.0,34.0,24.0
16039,29130.0,17517.0,1184.0,812.0,783.0,708.0,1310.0,1164.0,1447.0,944.0,1678.0,1054.0,1933.0,1250.0,1126.0,730.0,187.0,313.0,345.0,228.0,175.0,146.0
16041,11329.0,5524.0,621.0,533.0,334.0,310.0,335.0,275.0,285.0,179.0,378.0,159.0,656.0,435.0,236.0,227.0,101.0,153.0,124.0,51.0,59.0,73.0
16043,11819.0,6085.0,794.0,454.0,468.0,425.0,529.0,285.0,424.0,260.0,489.0,278.0,462.0,338.0,227.0,153.0,108.0,127.0,94.0,35.0,66.0,69.0
16045,15181.0,7406.0,697.0,516.0,446.0,363.0,672.0,359.0,465.0,399.0,454.0,331.0,610.0,493.0,527.0,238.0,123.0,143.0,239.0,114.0,82.0,135.0
16047,14155.0,6896.0,570.0,508.0,425.0,508.0,583.0,363.0,515.0,393.0,454.0,410.0,634.0,412.0,341.0,203.0,119.0,119.0,124.0,40.0,73.0,102.0
16049,15511.0,7593.0,1009.0,531.0,604.0,504.0,572.0,493.0,436.0,283.0,424.0,343.0,611.0,612.0,270.0,187.0,116.0,228.0,124.0,96.0,59.0,91.0
16051,19155.0,9424.0,1041.0,676.0,659.0,688.0,656.0,516.0,576.0,525.0,456.0,408.0,709.0,568.0,425.0,388.0,218.0,196.0,287.0,152.0,149.0,131.0
16053,18342.0,9448.0,904.0,602.0,726.0,531.0,753.0,476.0,708.0,522.0,768.0,481.0,648.0,540.0,451.0,447.0,135.0,192.0,234.0,70.0,117.0,143.0
16055,108685.0,58762.0,5207.0,3616.0,3573.0,3432.0,4758.0,2991.0,3668.0,2612.0,3393.0,2415.0,4877.0,4122.0,3390.0,2901.0,1635.0,1429.0,1550.0,911.0,1173.0,1109.0
16057,34935.0,22681.0,3267.0,2896.0,2139.0,1339.0,1576.0,904.0,1135.0,699.0,1051.0,545.0,1541.0,1397.0,1091.0,810.0,540.0,508.0,485.0,223.0,319.0,216.0
16059,7806.0,3972.0,491.0,243.0,337.0,231.0,408.0,176.0,180.0,226.0,231.0,124.0,326.0,254.0,194.0,147.0,114.0,80.0,42.0,60.0,30.0,78.0
16061,3747.0,1839.0,246.0,118.0,106.0,105.0,134.0,104.0,95.0,68.0,63.0,90.0,150.0,165.0,105.0,82.0,63.0,53.0,30.0,11.0,25.0,26.0
16063,4044.0,2150.0,293.0,99.0,190.0,109.0,164.0,129.0,161.0,88.0,144.0,101.0,191.0,125.0,87.0,115.0,32.0,34.0,17.0,44.0,10.0,17.0
16065,27467.0,17171.0,3640.0,3345.0,2197.0,990.0,1106.0,633.0,630.0,546.0,478.0,326.0,639.0,604.0,472.0,350.0,288.0,240.0,284.0,144.0,126.0,133.0
16067,20174.0,10234.0,1163.0,710.0,835.0,658.0,879.0,626.0,615.0,518.0,705.0,380.0,807.0,575.0,545.0,392.0,172.0,190.0,216.0,73.0,55.0,120.0
16069,37410.0,20165.0,1658.0,1421.0,1364.0,985.0,1355.0,942.0,1212.0,878.0,1278.0,864.0,1552.0,1682.0,1231.0,1000.0,454.0,668.0,593.0,325.0,320.0,383.0
16071,4125.0,1987.0,236.0,175.0,123.0,115.0,196.0,83.0,75.0,116.0,106.0,65.0,148.0,137.0,134.0,105.0,45.0,41.0,45.0,9.0,22.0,11.0
16073,10644.0,5238.0,481.0,446.0,360.0,313.0,494.0,307.0,364.0,267.0,446.0,270.0,404.0,305.0,180.0,165.0,75.0,113.0,62.0,59.0,45.0,82.0
16075,20578.0,10232.0,1028.0,722.0,668.0,640.0,656.0,489.0,747.0,486.0,632.0,490.0,961.0,765.0,604.0,454.0,219.0,141.0,173.0,123.0,69.0,165.0
16077,7538.0,3920.0,519.0,320.0,278.0,142.0,264.0,227.0,165.0,168.0,306.0,233.0,243.0,307.0,155.0,156.0,103.0,60.0,117.0,41.0,33.0,83.0
16079,13771.0,6727.0,687.0,488.0,467.0,412.0,583.0,365.0,379.0,340.0,345.0,247.0,576.0,563.0,373.0,293.0,135.0,201.0,93.0,80.0,48.0,52.0
16081,5999.0,3437.0,261.0,190.0,166.0,236.0,251.0,155.0,241.0,148.0,245.0,139.0,303.0,265.0,229.0,167.0,81.0,106.0,48.0,90.0,65.0,51.0
16083,64284.0,34602.0,3323.0,2011.0,2382.0,2213.0,2554.0,2100.0,2230.0,2025.0,2422.0,1421.0,2755.0,2460.0,1905.0,1278.0,602.0,674.0,812.0,382.0,420.0,633.0
16085,7651.0,4314.0,453.0,403.0,264.0,296.0,313.0,173.0,290.0,121.0,245.0,117.0,419.0,291.0,193.0,155.0,127.0,157.0,93.0,65.0,75.0,64.0
16087,9977.0,4962.0,521.0,336.0,349.0,289.0,503.0,269.0,365.0,204.0,367.0,213.0,441.0,338.0,194.0,130.0,71.0,73.0,73.0,86.0,48.0,92.0
17001,68277.0,37266.0,2859.0,2660.0,2609.0,2042.0,2565.0,1797.0,2264.0,1973.0,2805.0,1700.0,3424.0,2888.0,2000.0,1558.0,978.0,807.0,868.0,457.0,376.0,636.0
17003,9590.0,4253.0,326.0,275.0,302.0,252.0,368.0,290.0,284.0,168.0,415.0,127.0,321.0,361.0,262.0,118.0,41.0,81.0,111.0,48.0,28.0,75.0
17005,17633.0,10228.0,947.0,720.0,732.0,475.0,643.0,484.0,658.0,323.0,1123.0,340.0,778.0,688.0,493.0,497.0,342.0,318.0,237.0,204.0,98.0,128.0
17007,41786.0,22877.0,1298.0,1157.0,1198.0,1094.0,1289.0,875.0,977.0,843.0,1175.0,935.0,2001.0,1875.0,1423.0,1435.0,910.0,1009.0,967.0,734.0,835.0,847.0
17009,6950.0,3850.0,306.0,145.0,325.0,365.0,163.0,153.0,164.0,184.0,561.0,267.0,333.0,218.0,232.0,142.0,95.0,102.0,40.0,9.0,14.0,32.0
17011,35503.0,19562.0,1558.0,1119.0,1016.0,943.0,1177.0,890.0,1195.0,971.0,1282.0,861.0,1558.0,1676.0,1288.0,960.0,687.0,700.0,577.0,428.0,357.0,319.0
17013,5084.0,2601.0,218.0,153.0,185.0,141.0,167.0,143.0,170.0,96.0,156.0,84.0,248.0,209.0,160.0,155.0,108.0,68.0,69.0,19.0,33.0,19.0
17015,16674.0,8854.0,669.0,542.0,582.0,519.0,601.0,458.0,430.0,380.0,613.0,343.0,1038.0,664.0,444.0,450.0,268.0,241.0,208.0,99.0,171.0,134.0
17017,13695.0,7410.0,701.0,407.0,442.0,362.0,560.0,294.0,437.0,375.0,576.0,415.0,833.0,537.0,431.0,296.0,201.0,145.0,152.0,88.0,106.0,52.0
17019,179669.0,115904.0,13833.0,12393.0,9463.0,5626.0,7101.0,4291.0,6026.0,3828.0,6130.0,3698.0,8769.0,7449.0,5865.0,4877.0,3039.0,3069.0,3496.0,1908.0,2463.0,2580.0
17021,35372.0,18857.0,1372.0,1001.0,1238.0,973.0,1335.0,910.0,1182.0,720.0,1226.0,908.0,1893.0,1607.0,1116.0,964.0,608.0,558.0,446.0,255.0,300.0,245.0
17023,17008.0,9022.0,708.0,511.0,506.0,440.0,622.0,463.0,641.0,443.0,676.0,467.0,738.0,749.0,535.0,387.0,259.0,216.0,279.0,142.0,143.0,97.0
17025,14560.0,7357.0,654.0,481.0,515.0,393.0,627.0,404.0,496.0,371.0,546.0,382.0,795.0,461.0,353.0,278.0,121.0,122.0,133.0,42.0,94.0,89.0
17027,35535.0,20009.0,1360.0,1083.0,1076.0,924.0,1153.0,845.0,1247.0,762.0,1408.0,724.0,2005.0,1705.0,1220.0,1226.0,931.0,739.0,655.0,408.0,301.0,237.0
17029,53196.0,32676.0,3411.0,4232.0,3112.0,2154.0,2300.0,1191.0,1702.0,1155.0,1683.0,1039.0,2266.0,2070.0,1419.0,1562.0,769.0,701.0,643.0,380.0,359.0,528.0
17031,5376741.0,2833004.0,170396.0,128606.0,132043.0,105664.0,163083.0,100940.0,140212.0,105134.0,164529.0,97110.0,244385.0,220182.0,191923.0,166695.0,114532.0,126981.0,139503.0,89316.0,104288.0,127482.0
17033,20452.0,10694.0,781.0,589.0,698.0,573.0,637.0,596.0,710.0,437.0,1121.0,453.0,1000.0,923.0,474.0,414.0,192.0,348.0,266.0,208.0,134.0,140.0
17035,11253.0,6116.0,446.0,409.0,388.0,286.0,394.0,306.0,411.0,329.0,504.0,299.0,576.0,515.0,420.0,228.0,195.0,117.0,121.0,56.0,71.0,45.0
17037,88969.0,56258.0,5620.0,5618.0,5090.0,2992.0,3343.0,1728.0,2448.0,1732.0,2604.0,1513.0,4178.0,3600.0,3019.0,2951.0,2056.0,2069.0,2277.0,1220.0,1314.0,886.0
17039,16798.0,9602.0,780.0,540.0,611.0,370.0,533.0,338.0,508.0,394.0,651.0,413.0,818.0,865.0,701.0,547.0,341.0,263.0,286.0,159.0,260.0,224.0
17041,19922.0,10650.0,812.0,583.0,590.0,468.0,616.0,483.0,580.0,526.0,883.0,483.0,1091.0,859.0,635.0,562.0,342.0,347.0,312.0,161.0,134.0,183.0
17043,904161.0,531953.0,29377.0,22213.0,21078.0,15730.0,22625.0,12738.0,18173.0,13820.0,24125.0,14297.0,38218.0,38018.0,34644.0,32898.0,24141.0,28605.0,35413.0,26039.0,37207.0,42594.0
17045,19704.0,10353.0,752.0,608.0,655.0,561.0,630.0,465.0,870.0,629.0,839.0,449.0,916.0,791.0,670.0,439.0,245.0,297.0,220.0,71.0,97.0,149.0
17047,6971.0,3728.0,265.0,212.0,237.0,162.0,256.0,282.0,321.0,243.0,395.0,202.0,295.0,302.0,186.0,114.0,67.0,63.0,40.0,26.0,35.0,25.0
17049,34264.0,19128.0,1340.0,1260.0,1123.0,878.0,1385.0,898.0,1307.0,1067.0,1414.0,917.0,1878.0,1392.0,1145.0,870.0,477.0,469.0,445.0,229.0,299.0,335.0
17051,21802.0,11743.0,975.0,720.0,830.0,583.0,988.0,565.0,798.0,502.0,1064.0,538.0,1143.0,901.0,688.0,444.0,244.0,276.0,197.0,98.0,96.0,93.0
17053,14241.0,7648.0,626.0,504.0,403.0,327.0,455.0,256.0,466.0,379.0,449.0,407.0,768.0,605.0,526.0,469.0,300.0,191.0,174.0,123.0,119.0,101.0
17055,39018.0,18374.0,1611.0,1284.0,1279.0,1194.0,1546.0,1086.0,1120.0,914.0,968.0,796.0,1378.0,1118.0,924.0,908.0,515.0,565.0,515.0,258.0,230.0,165.0
17057,38250.0,19505.0,1550.0,1104.0,1397.0,1349.0,1420.0,998.0,1294.0,665.0,1420.0,882.0,1573.0,1429.0,1030.0,925.0,528.0,678.0,531.0,248.0,274.0,210.0
17059,6445.0,3114.0,308.0,234.0,246.0,220.0,279.0,194.0,208.0,101.0,230.0,88.0,199.0,224.0,140.0,161.0,70.0,66.0,37.0,55.0,35.0,19.0
17061,14761.0,7264.0,700.0,479.0,430.0,396.0,580.0,342.0,493.0,391.0,455.0,354.0,649.0,511.0,499.0,349.0,155.0,142.0,140.0,84.0,63.0,52.0
17063,37535.0,20863.0,1475.0,1104.0,1147.0,820.0,1100.0,696.0,859.0,735.0,988.0,575.0,1542.0,1631.0,1392.0,1228.0,770.0,1038.0,1353.0,886.0,1004.0,520.0
17065,8621.0,4296.0,389.0,307.0,281.0,290.0,367.0,277.0,346.0,197.0,255.0,141.0,308.0,274.0,250.0,230.0,83.0,81.0,91.0,42.0,58.0,29.0
17067,20121.0,11193.0,878.0,769.0,711.0,607.0,776.0,516.0,694.0,590.0,786.0,541.0,1149.0,854.0,607.0,405.0,289.0,239.0,340.0,159.0,152.0,131.0
17069,4800.0,2273.0,245.0,132.0,180.0,130.0,176.0,122.0,151.0,93.0,166.0,63.0,125.0,170.0,201.0,91.0,100.0,34.0,39.0,30.0,17.0,8.0
17071,8213.0,4557.0,348.0,210.0,261.0,213.0,302.0,239.0,274.0,233.0,409.0,201.0,486.0,345.0,291.0,226.0,119.0,130.0,131.0,44.0,44.0,51.0
17073,51020.0,27907.0,2264.0,1735.0,1845.0,1367.0,1734.0,1217.0,1725.0,1176.0,1837.0,1017.0,2415.0,2200.0,1603.0,1361.0,938.0,1029.0,1020.0,550.0,494.0,380.0
17075,31334.0,16751.0,1343.0,1049.0,918.0,864.0,1260.0,801.0,1218.0,777.0,1071.0,654.0,1530.0,1379.0,999.0,743.0,476.0,475.0,495.0,205.0,224.0,270.0
17077,59612.0,36305.0,4902.0,4658.0,3989.0,2651.0,3008.0,1648.0,1842.0,1039.0,1434.0,949.0,2014.0,1864.0,1583.0,1229.0,752.0,718.0,675.0,435.0,453.0,462.0
17079,10117.0,5505.0,464.0,288.0,376.0,258.0,442.0,344.0,438.0,364.0,402.0,169.0,465.0,316.0,238.0,208.0,169.0,169.0,197.0,105.0,16.0,77.0
17081,40045.0,20156.0,1505.0,1157.0,1379.0,1203.0,1427.0,926.0,1262.0,878.0,1359.0,702.0,1927.0,1519.0,1232.0,1113.0,602.0,537.0,526.0,271.0,285.0,346.0
17083,21668.0,11787.0,1094.0,745.0,695.0,546.0,783.0,489.0,647.0,376.0,652.0,372.0,894.0,958.0,860.0,740.0,431.0,509.0,344.0,179.0,228.0,245.0
